"id","t1","tn","diff_t","y1","yn","diff_y","pente_e","pente_mean","pente_sd","pente_max","pente_min","aire_2mean","aire_2min","cat","phase_nb"
13,75.6333333333333,77.25,1.6166666666667,2,6,4,2.47422680412366,2.47422680412366,NA,2.47422680412366,2.47422680412366,3.14095238095246,4.85000000000008,1,10
13,77.25,83.7666666666667,6.51666666666669,6,1,-5,-0.767263427109971,-0.808846761453395,0.741736023235179,-0.284360189573457,-1.33333333333333,3.8692857142857,10.7583333333333,-1,11
13,83.7666666666667,96.1166666666667,12.35,1,3,2,0.161943319838057,0.161943319838057,NA,0.161943319838057,0.161943319838057,-0.705714285714294,12.35,1,12
13,96.1166666666667,99.6,3.48333333333329,3,1,-2,-0.574162679425844,-0.574162679425844,NA,-0.574162679425844,-0.574162679425844,-0.199047619047604,3.48333333333329,-1,13
13,99.6,101.266666666667,1.66666666666701,1,1,0,0,0,NA,0,0,-1.76190476190513,0,0,14
13,101.266666666667,107.8,6.53333333333299,1,2,1,0.153061224489804,0.165745856353628,0.234400037962443,0.331491712707256,0,-1.88166666666632,5.02499999999999,1,15
13,107.8,120.116666666667,12.316666666667,2,1,-1,-0.0811907983761818,-0.0811907983761818,NA,-0.0811907983761818,-0.0811907983761818,-6.86214285714303,6.1583333333335,-1,16
13,120.116666666667,131.916666666667,11.8,1,3,2,0.169491525423729,0.139534883720943,0.279069767441886,0.558139534883773,0,7.54238095238129,20.016666666667,1,17
13,131.916666666667,144.116666666667,12.2,3,1,-2,-0.163934426229508,-0.163934426229508,NA,-0.163934426229508,-0.163934426229508,-0.697142857142865,12.2,-1,18
13,144.116666666667,147.683333333333,3.56666666666601,1,4,3,0.841121495327258,0.841121495327258,NA,0.841121495327258,0.841121495327258,1.57952380952351,5.34999999999903,1,19
13,147.683333333333,149.366666666667,1.68333333333399,4,1,-3,-1.78217821782109,-1.78217821782109,NA,-1.78217821782109,-1.78217821782109,0.745476190476495,2.52500000000097,-1,20
