"","id","t_debut","t_fin","duree","y_min","y_max","amplitude","pente_debut","pente_debutM","pente_fin","pente_finM","aire_2mean","aire_2min","cycle_nb"
"93",13,145.373492063492,148.773492063492,3.40000000000001,2.05714285714286,4,1.94285714285714,0.841121495327258,0.841121495327252,-1.78217821782109,-1.7821782178211,3.30285714285716,5.09999999999999,6
"94",13,153.196071428572,155.783333333333,2.58726190476139,2.05714285714286,5,2.94285714285714,1.13744075829406,1.13744075829406,1.13744075829406,NA,3.80697108843461,5.17452380952278,7
"95",14,0,2.97333333333333,2.97333333333333,2.2,3,0.8,-0.269058295964125,NA,-0.269058295964125,-0.269058295964125,1.18933333333333,2.97333333333333,1
"96",14,6.51333333333333,26.5933333333333,20.08,2.2,6,3.8,0.962566844919788,0.707635009310991,-1.10091743119267,-0.258327668252889,55.1936666666667,76.6416666666667,2
"97",14,91.18,116.451666666667,25.2716666666667,2.2,6,3.8,0.163710777626193,0.290742157612855,-0.323014804845205,-0.311432864362789,41.1969999999996,63.3899999999993,3
"98",14,121.241666666667,128.021666666666,6.77999999999949,2.2,5,2.8,1.11627906976755,1.11627906976755,-0.64171122994666,-0.655481857198638,9.40949999999987,14.3574999999997,4
"99",15,0,2.60990476190476,2.60990476190476,2.45714285714286,6,3.54285714285714,-1.35746606334842,NA,-1.35746606334842,-1.35746606334842,4.62325986394557,6.5247619047619,1
"100",15,10.9364285714286,18.4957142857143,7.55928571428572,2.45714285714286,3,0.542857142857143,0.563380281690141,0.563380281690139,-0.0823045267489712,-0.0823045267489711,2.05180612244898,7.55928571428572,2
"101",15,40.2822619047619,52.4557142857143,12.1734523809524,2.45714285714286,5,2.54285714285714,0.323886639676114,0.323886639676114,-1.91489361702124,-0.588300099151695,17.7876751700681,29.2190476190478,3
"102",15,75.8014285714286,83.4038095238095,7.60238095238091,2.45714285714286,6,3.54285714285714,2.47422680412381,2.47422680412379,-1.15384615384614,-1.15384615384615,18.9585034013605,26.7559523809523,4
"103",15,89.3923809523809,102.164285714286,12.7719047619048,2.45714285714286,6,3.54285714285714,0.0817438692098094,0.346513902473101,-0.666666666666667,-1.39065420560751,12.8847551020409,26.0635714285715,5
"104",15,130.965238095238,138.52,7.55476190476213,2.45714285714286,3,0.542857142857143,0.560747663551505,0.560747663551488,-0.0824175824175778,-0.0824175824175777,2.05057823129258,7.55476190476213,6
"105",15,148.18019047619,155.783333333333,7.60314285714267,2.45714285714286,6,3.54285714285714,3.26086956521601,3.26086956521594,-0.289855072463769,-0.306905370844021,18.3039006802708,28.5911904761887,7
"106",16,0,2.67309523809524,2.67309523809524,2.05714285714286,5,2.94285714285714,-1.10091743119266,NA,-1.10091743119266,-1.10091743119266,3.93326870748299,5.34619047619047,1
"107",16,15.1296428571428,27.5019047619048,12.3722619047619,2.05714285714286,5,2.94285714285714,0.325644504748981,0.325644504748981,-0.882352941176471,-0.882352941176472,18.204899659864,24.7445238095239,2
"108",16,27.6638095238096,30.7045238095238,3.04071428571428,2.05714285714286,3,0.942857142857143,0.588235294117646,0.588235294117648,-0.655737704918033,-0.655737704918034,1.43347959183673,3.04071428571428,3
